X   Y   Z   quatX   quatY   quatZ   W
-0.100076 0.585028 0.259155 0.0724424 0.534502 -0.506399 0.67277 
-0.100121 0.585151 0.2588 0.0723118 0.534541 -0.506322 0.672811 
-0.100166 0.585272 0.258447 0.0721819 0.534579 -0.506246 0.672852 
-0.100211 0.585393 0.258098 0.0720526 0.534617 -0.50617 0.672893 
-0.100255 0.585513 0.257751 0.0719239 0.534655 -0.506095 0.672933 
-0.100299 0.585631 0.257407 0.0717959 0.534692 -0.50602 0.672974 
-0.100343 0.585749 0.257066 0.0716685 0.53473 -0.505945 0.673014 
-0.100387 0.585865 0.256727 0.0715417 0.534767 -0.50587 0.673054 
-0.10043 0.585981 0.256391 0.0714155 0.534804 -0.505796 0.673093 
-0.100473 0.586095 0.256058 0.07129 0.534841 -0.505722 0.673133 
-0.100516 0.586209 0.255728 0.0711651 0.534878 -0.505649 0.673172 
-0.100558 0.586321 0.2554 0.0710408 0.534915 -0.505576 0.673211 
-0.100601 0.586433 0.255075 0.0709172 0.534951 -0.505503 0.67325 
-0.100643 0.586543 0.254753 0.0707942 0.534987 -0.50543 0.673288 
-0.100684 0.586653 0.254433 0.0706718 0.535023 -0.505358 0.673326 
-0.100726 0.586762 0.254115 0.07055 0.535059 -0.505287 0.673365 
-0.100767 0.58687 0.253801 0.0704289 0.535095 -0.505215 0.673402 
-0.100808 0.586976 0.253488 0.0703083 0.53513 -0.505144 0.67344 
-0.100849 0.587082 0.253179 0.0701884 0.535166 -0.505074 0.673478 
-0.100906 0.587172 0.252875 0.0701883 0.535166 -0.505074 0.673478 
-0.100947 0.587277 0.25257 0.0700698 0.5352 -0.505004 0.673515 
-0.100987 0.58738 0.252268 0.0699519 0.535235 -0.504934 0.673551 
-0.101027 0.587482 0.251968 0.0698347 0.53527 -0.504865 0.673588 
-0.101066 0.587584 0.25167 0.069718 0.535304 -0.504796 0.673624 
-0.101105 0.587684 0.251375 0.069602 0.535338 -0.504728 0.67366 
-0.101145 0.587784 0.251082 0.0694865 0.535372 -0.50466 0.673696 
-0.101183 0.587883 0.250792 0.0693717 0.535406 -0.504592 0.673732 
-0.101222 0.587981 0.250504 0.0692575 0.53544 -0.504524 0.673768 
-0.101261 0.588078 0.250218 0.0691439 0.535473 -0.504457 0.673803 
-0.101299 0.588174 0.249935 0.0690309 0.535507 -0.504391 0.673838 
-0.101337 0.58827 0.249654 0.0689185 0.53554 -0.504324 0.673873 
-0.101375 0.588364 0.249375 0.0688067 0.535573 -0.504258 0.673908 
-0.101412 0.588458 0.249098 0.0686956 0.535606 -0.504192 0.673942 
-0.10145 0.588551 0.248824 0.068585 0.535638 -0.504127 0.673976 
-0.101487 0.588643 0.248552 0.068475 0.535671 -0.504062 0.67401 
-0.101524 0.588734 0.248282 0.0683656 0.535703 -0.503997 0.674044 
-0.10156 0.588825 0.248014 0.0682568 0.535735 -0.503933 0.674078 
-0.101597 0.588915 0.247748 0.0681486 0.535767 -0.503869 0.674111 
-0.101633 0.589003 0.247485 0.068041 0.535799 -0.503805 0.674145 
-0.101669 0.589092 0.247223 0.067934 0.53583 -0.503741 0.674178 
-0.101705 0.589179 0.246964 0.0678276 0.535862 -0.503678 0.674211 
-0.101741 0.589266 0.246707 0.0677218 0.535893 -0.503616 0.674243 
-0.101777 0.589351 0.246452 0.0676165 0.535924 -0.503553 0.674276 
-0.101812 0.589437 0.246198 0.0675119 0.535955 -0.503491 0.674308 
-0.101847 0.589521 0.245947 0.0674078 0.535985 -0.50343 0.67434 
-0.101882 0.589604 0.245698 0.0673043 0.536016 -0.503368 0.674372 
-0.101917 0.589687 0.245451 0.0672014 0.536046 -0.503307 0.674404 
-0.101951 0.589769 0.245206 0.067099 0.536077 -0.503246 0.674435 
-0.101986 0.589851 0.244963 0.0669973 0.536107 -0.503186 0.674466 
-0.10202 0.589932 0.244722 0.0668961 0.536136 -0.503126 0.674498 
-0.102054 0.590012 0.244483 0.0667954 0.536166 -0.503066 0.674528 
-0.102087 0.590091 0.244246 0.0666954 0.536196 -0.503007 0.674559 
-0.102121 0.590169 0.24401 0.0665959 0.536225 -0.502948 0.67459 
-0.102154 0.590247 0.243777 0.0664969 0.536254 -0.502889 0.67462 
-0.102188 0.590324 0.243545 0.0663986 0.536283 -0.50283 0.67465 
-0.102221 0.590401 0.243316 0.0663008 0.536312 -0.502772 0.67468 
-0.102253 0.590477 0.243088 0.0662035 0.536341 -0.502714 0.67471 
-0.102286 0.590552 0.242862 0.0661068 0.53637 -0.502657 0.67474 
-0.102318 0.590626 0.242638 0.0660107 0.536398 -0.5026 0.674769 
-0.102351 0.5907 0.242415 0.0659151 0.536426 -0.502543 0.674798 
-0.102383 0.590773 0.242195 0.0658201 0.536454 -0.502486 0.674827 
-0.102415 0.590846 0.241976 0.0657256 0.536482 -0.50243 0.674856 
-0.102447 0.590918 0.241759 0.0656316 0.53651 -0.502374 0.674885 
-0.102478 0.590989 0.241544 0.0655382 0.536538 -0.502319 0.674913 
-0.102509 0.591059 0.24133 0.0654454 0.536565 -0.502263 0.674942 
-0.102541 0.591129 0.241118 0.065353 0.536592 -0.502208 0.67497 
-0.102572 0.591199 0.240908 0.0652613 0.536619 -0.502154 0.674998 
-0.102603 0.591267 0.2407 0.06517 0.536646 -0.502099 0.675026 
-0.102633 0.591335 0.240493 0.0650793 0.536673 -0.502045 0.675053 
-0.102664 0.591403 0.240288 0.0649891 0.5367 -0.501991 0.675081 
-0.102694 0.59147 0.240084 0.0648994 0.536726 -0.501938 0.675108 
-0.102724 0.591536 0.239883 0.0648103 0.536753 -0.501885 0.675135 
-0.102754 0.591602 0.239682 0.0647217 0.536779 -0.501832 0.675162 
-0.102784 0.591667 0.239484 0.0646336 0.536805 -0.501779 0.675189 
-0.102814 0.591731 0.239287 0.064546 0.536831 -0.501727 0.675216 
-0.102844 0.591795 0.239091 0.0644589 0.536857 -0.501675 0.675242 
-0.102873 0.591859 0.238898 0.0643723 0.536882 -0.501623 0.675268 
-0.102902 0.591921 0.238705 0.0642863 0.536908 -0.501572 0.675294 
-0.102931 0.591984 0.238515 0.0642008 0.536933 -0.501521 0.67532 
-0.10296 0.592045 0.238326 0.0641157 0.536958 -0.50147 0.675346 
-0.102989 0.592106 0.238138 0.0640312 0.536983 -0.50142 0.675372 
-0.103017 0.592167 0.237952 0.0639472 0.537008 -0.50137 0.675397 
-0.103046 0.592227 0.237767 0.0638637 0.537033 -0.50132 0.675423 
-0.103074 0.592287 0.237584 0.0637806 0.537058 -0.50127 0.675448 
-0.103102 0.592345 0.237403 0.0636981 0.537082 -0.501221 0.675473 
-0.10313 0.592404 0.237222 0.0636161 0.537106 -0.501172 0.675497 
-0.103158 0.592462 0.237044 0.0635345 0.53713 -0.501123 0.675522 
-0.103186 0.592519 0.236866 0.0634534 0.537154 -0.501074 0.675547 
-0.103213 0.592576 0.236691 0.0633729 0.537178 -0.501026 0.675571 
-0.10324 0.592632 0.236516 0.0632928 0.537202 -0.500978 0.675595 
-0.103268 0.592688 0.236343 0.0632131 0.537226 -0.500931 0.675619 
-0.103295 0.592743 0.236172 0.063134 0.537249 -0.500883 0.675643 
-0.103321 0.592798 0.236001 0.0630553 0.537272 -0.500836 0.675667 
-0.103348 0.592852 0.235832 0.0629771 0.537296 -0.500789 0.67569 
-0.103375 0.592906 0.235665 0.0628994 0.537319 -0.500743 0.675714 
-0.103401 0.59296 0.235499 0.0628222 0.537341 -0.500697 0.675737 
-0.103427 0.593012 0.235334 0.0627454 0.537364 -0.500651 0.67576 
-0.103454 0.593065 0.235171 0.0626691 0.537387 -0.500605 0.675783 
-0.10348 0.593117 0.235008 0.0625932 0.537409 -0.500559 0.675806 
-0.103506 0.593168 0.234848 0.0625178 0.537432 -0.500514 0.675829 
-0.103531 0.593219 0.234688 0.0624428 0.537454 -0.500469 0.675851 
-0.103557 0.59327 0.23453 0.0623683 0.537476 -0.500425 0.675873 
-0.103582 0.59332 0.234373 0.0622943 0.537498 -0.50038 0.675896 
-0.103608 0.593369 0.234217 0.0622207 0.53752 -0.500336 0.675918 
-0.103633 0.593418 0.234063 0.0621476 0.537541 -0.500292 0.67594 
-0.103658 0.593467 0.233909 0.0620749 0.537563 -0.500249 0.675962 
-0.103683 0.593515 0.233757 0.0620026 0.537584 -0.500205 0.675983 
-0.103707 0.593563 0.233607 0.0619308 0.537606 -0.500162 0.676005 
-0.103732 0.59361 0.233457 0.0618594 0.537627 -0.500119 0.676026 
-0.103756 0.593657 0.233309 0.0617884 0.537648 -0.500077 0.676047 
-0.103781 0.593704 0.233162 0.0617179 0.537669 -0.500034 0.676068 
-0.103805 0.59375 0.233016 0.0616478 0.53769 -0.499992 0.676089 
-0.103829 0.593796 0.232871 0.0615782 0.53771 -0.49995 0.67611 
-0.103853 0.593841 0.232727 0.061509 0.537731 -0.499909 0.676131 
-0.103877 0.593886 0.232585 0.0614401 0.537751 -0.499868 0.676152 
-0.1039 0.59393 0.232444 0.0613718 0.537772 -0.499826 0.676172 
-0.103924 0.593974 0.232304 0.0613038 0.537792 -0.499786 0.676192 
-0.103947 0.594018 0.232165 0.0612362 0.537812 -0.499745 0.676212 
-0.103971 0.594061 0.232027 0.0611691 0.537832 -0.499705 0.676232 
-0.103994 0.594104 0.23189 0.0611024 0.537852 -0.499665 0.676252 
-0.104017 0.594146 0.231754 0.0610361 0.537871 -0.499625 0.676272 
-0.10404 0.594188 0.23162 0.0609701 0.537891 -0.499585 0.676292 
-0.104063 0.59423 0.231486 0.0609046 0.53791 -0.499546 0.676311 
-0.104085 0.594271 0.231354 0.0608395 0.53793 -0.499507 0.676331 
-0.104108 0.594312 0.231222 0.0607748 0.537949 -0.499468 0.67635 
-0.10413 0.594352 0.231092 0.0607105 0.537968 -0.499429 0.676369 
-0.104152 0.594392 0.230963 0.0606466 0.537987 -0.49939 0.676388 
-0.104175 0.594432 0.230835 0.0605831 0.538006 -0.499352 0.676407 
-0.104197 0.594471 0.230708 0.06052 0.538025 -0.499314 0.676426 
-0.104218 0.59451 0.230582 0.0604572 0.538043 -0.499276 0.676445 
-0.10424 0.594549 0.230456 0.0603949 0.538062 -0.499239 0.676463 
-0.104262 0.594587 0.230332 0.0603329 0.53808 -0.499202 0.676481 
-0.104283 0.594625 0.230209 0.0602714 0.538099 -0.499164 0.6765 
-0.104305 0.594663 0.230087 0.0602102 0.538117 -0.499128 0.676518 
-0.104326 0.5947 0.229966 0.0601493 0.538135 -0.499091 0.676536 
-0.104347 0.594737 0.229846 0.0600889 0.538153 -0.499055 0.676554 
-0.104368 0.594774 0.229727 0.0600288 0.538171 -0.499018 0.676572 
-0.104389 0.59481 0.229609 0.0599691 0.538189 -0.498982 0.676589 
-0.10441 0.594846 0.229492 0.0599098 0.538206 -0.498947 0.676607 
-0.104431 0.594881 0.229375 0.0598508 0.538224 -0.498911 0.676624 
-0.104452 0.594917 0.22926 0.0597922 0.538241 -0.498876 0.676642 
-0.104472 0.594951 0.229145 0.059734 0.538259 -0.498841 0.676659 
-0.104493 0.594986 0.229032 0.0596761 0.538276 -0.498806 0.676676 
-0.104513 0.59502 0.228919 0.0596186 0.538293 -0.498771 0.676693 
-0.104533 0.595054 0.228808 0.0595614 0.53831 -0.498737 0.67671 
-0.104553 0.595088 0.228697 0.0595046 0.538327 -0.498702 0.676727 
-0.104573 0.595121 0.228587 0.0594482 0.538344 -0.498668 0.676744 
-0.104593 0.595154 0.228478 0.059392 0.53836 -0.498634 0.67676 
-0.104612 0.595187 0.22837 0.0593363 0.538377 -0.498601 0.676777 
-0.104632 0.595219 0.228263 0.0592809 0.538394 -0.498567 0.676793 
-0.104652 0.595251 0.228157 0.0592258 0.53841 -0.498534 0.676809 
-0.104671 0.595283 0.228051 0.0591711 0.538426 -0.498501 0.676825 
-0.10469 0.595315 0.227946 0.0591167 0.538443 -0.498468 0.676841 
-0.104709 0.595346 0.227843 0.0590626 0.538459 -0.498435 0.676857 
-0.104728 0.595377 0.22774 0.0590089 0.538475 -0.498403 0.676873 
-0.104747 0.595407 0.227638 0.0589555 0.538491 -0.498371 0.676889 
-0.104766 0.595438 0.227536 0.0589025 0.538506 -0.498339 0.676905 
-0.104785 0.595468 0.227436 0.0588498 0.538522 -0.498307 0.67692 
-0.104804 0.595497 0.227336 0.0587974 0.538538 -0.498275 0.676936 
-0.104822 0.595527 0.227237 0.0587453 0.538553 -0.498244 0.676951 
-0.104841 0.595556 0.227139 0.0586936 0.538569 -0.498212 0.676966 
-0.104859 0.595585 0.227042 0.0586421 0.538584 -0.498181 0.676981 
-0.104877 0.595614 0.226946 0.058591 0.538599 -0.49815 0.676996 
-0.104895 0.595642 0.22685 0.0585403 0.538614 -0.49812 0.677011 
-0.104913 0.59567 0.226755 0.0584898 0.538629 -0.498089 0.677026 
-0.104931 0.595698 0.226661 0.0584396 0.538644 -0.498059 0.677041 
-0.104949 0.595726 0.226568 0.0583898 0.538659 -0.498029 0.677055 
-0.104967 0.595753 0.226475 0.0583403 0.538674 -0.497999 0.67707 
-0.104984 0.59578 0.226383 0.058291 0.538689 -0.497969 0.677084 
-0.105002 0.595807 0.226292 0.0582421 0.538703 -0.497939 0.677099 
-0.105019 0.595833 0.226202 0.0581935 0.538718 -0.49791 0.677113 
-0.105037 0.59586 0.226112 0.0581452 0.538732 -0.497881 0.677127 
-0.105054 0.595886 0.226023 0.0580972 0.538747 -0.497852 0.677141 
-0.105071 0.595912 0.225935 0.0580494 0.538761 -0.497823 0.677155 
-0.105088 0.595937 0.225847 0.058002 0.538775 -0.497794 0.677169 
-0.105105 0.595962 0.22576 0.0579549 0.538789 -0.497766 0.677183 
-0.105122 0.595988 0.225674 0.0579081 0.538803 -0.497737 0.677197 
-0.105139 0.596012 0.225589 0.0578615 0.538817 -0.497709 0.67721 
-0.105155 0.596037 0.225504 0.0578153 0.538831 -0.497681 0.677224 
-0.105172 0.596061 0.22542 0.0577693 0.538845 -0.497653 0.677237 
-0.105188 0.596086 0.225337 0.0577236 0.538858 -0.497625 0.677251 
-0.105205 0.596109 0.225254 0.0576782 0.538872 -0.497598 0.677264 
-0.105221 0.596133 0.225172 0.0576331 0.538885 -0.497571 0.677277 
-0.105237 0.596157 0.225091 0.0575883 0.538899 -0.497543 0.67729 
-0.105253 0.59618 0.22501 0.0575437 0.538912 -0.497516 0.677303 
-0.105269 0.596203 0.22493 0.0574994 0.538925 -0.49749 0.677316 
-0.105285 0.596226 0.224851 0.0574554 0.538938 -0.497463 0.677329 
-0.105301 0.596248 0.224772 0.0574117 0.538952 -0.497436 0.677342 
-0.105317 0.596271 0.224694 0.0573682 0.538965 -0.49741 0.677355 
-0.105333 0.596293 0.224617 0.057325 0.538977 -0.497384 0.677367 
-0.105348 0.596315 0.22454 0.0572821 0.53899 -0.497358 0.67738 
-0.105364 0.596337 0.224464 0.0572395 0.539003 -0.497332 0.677392 
-0.105379 0.596358 0.224388 0.0571971 0.539016 -0.497306 0.677405 
-0.105394 0.596379 0.224313 0.0571549 0.539028 -0.497281 0.677417 
-0.10541 0.596401 0.224239 0.0571131 0.539041 -0.497255 0.677429 
-0.105425 0.596422 0.224165 0.0570715 0.539053 -0.49723 0.677441 
-0.10544 0.596442 0.224092 0.0570301 0.539066 -0.497205 0.677453 
-0.105455 0.596463 0.224019 0.056989 0.539078 -0.49718 0.677465 
-0.10547 0.596483 0.223947 0.0569482 0.53909 -0.497155 0.677477 
-0.105484 0.596503 0.223876 0.0569076 0.539102 -0.497131 0.677489 
-0.105499 0.596523 0.223805 0.0568672 0.539115 -0.497106 0.677501 
-0.105514 0.596543 0.223735 0.0568271 0.539127 -0.497082 0.677512 
-0.105528 0.596563 0.223665 0.0567873 0.539138 -0.497058 0.677524 
-0.105543 0.596582 0.223596 0.0567477 0.53915 -0.497034 0.677535 
-0.105557 0.596601 0.223527 0.0567084 0.539162 -0.49701 0.677547 
-0.105572 0.59662 0.223459 0.0566693 0.539174 -0.496986 0.677558 
-0.105586 0.596639 0.223392 0.0566304 0.539185 -0.496962 0.67757 
-0.1056 0.596658 0.223325 0.0565918 0.539197 -0.496939 0.677581 
-0.105614 0.596676 0.223259 0.0565534 0.539209 -0.496915 0.677592 
-0.105628 0.596694 0.223193 0.0565152 0.53922 -0.496892 0.677603 
-0.105642 0.596713 0.223127 0.0564773 0.539231 -0.496869 0.677614 
-0.105656 0.59673 0.223063 0.0564396 0.539243 -0.496846 0.677625 
-0.105669 0.596748 0.222998 0.0564022 0.539254 -0.496824 0.677636 
-0.105683 0.596766 0.222935 0.056365 0.539265 -0.496801 0.677647 
-0.105697 0.596783 0.222872 0.056328 0.539276 -0.496778 0.677657 
-0.10571 0.5968 0.222809 0.0562912 0.539287 -0.496756 0.677668 
-0.105724 0.596818 0.222747 0.0562547 0.539298 -0.496734 0.677679 
-0.105737 0.596834 0.222685 0.0562184 0.539309 -0.496712 0.677689 
-0.10575 0.596851 0.222624 0.0561823 0.53932 -0.49669 0.6777 
-0.105763 0.596868 0.222563 0.0561465 0.539331 -0.496668 0.67771 
-0.105777 0.596884 0.222503 0.0561108 0.539341 -0.496646 0.67772 
-0.10579 0.596901 0.222443 0.0560754 0.539352 -0.496625 0.677731 
-0.105803 0.596917 0.222384 0.0560402 0.539362 -0.496603 0.677741 
-0.105816 0.596933 0.222325 0.0560052 0.539373 -0.496582 0.677751 
-0.105828 0.596948 0.222267 0.0559704 0.539383 -0.496561 0.677761 
-0.105841 0.596964 0.222209 0.0559359 0.539394 -0.49654 0.677771 
-0.105854 0.59698 0.222152 0.0559015 0.539404 -0.496519 0.677781 
-0.105866 0.596995 0.222095 0.0558674 0.539414 -0.496498 0.677791 
-0.105879 0.59701 0.222039 0.0558335 0.539425 -0.496478 0.677801 
-0.105891 0.597025 0.221983 0.0557997 0.539435 -0.496457 0.67781 
-0.105904 0.59704 0.221927 0.0557662 0.539445 -0.496437 0.67782 
-0.105916 0.597055 0.221872 0.0557329 0.539455 -0.496416 0.67783 
-0.105928 0.597069 0.221818 0.0556998 0.539465 -0.496396 0.677839 
-0.105941 0.597084 0.221764 0.0556669 0.539475 -0.496376 0.677849 
-0.105953 0.597098 0.22171 0.0556342 0.539484 -0.496356 0.677858 
-0.105965 0.597113 0.221657 0.0556017 0.539494 -0.496337 0.677868 
-0.105977 0.597127 0.221604 0.0555694 0.539504 -0.496317 0.677877 
-0.105989 0.59714 0.221551 0.0555373 0.539514 -0.496297 0.677886 
-0.106001 0.597154 0.221499 0.0555054 0.539523 -0.496278 0.677895 
-0.106012 0.597168 0.221448 0.0554737 0.539533 -0.496259 0.677905 
-0.106024 0.597181 0.221397 0.0554422 0.539542 -0.496239 0.677914 
-0.106036 0.597195 0.221346 0.0554108 0.539552 -0.49622 0.677923 
-0.106047 0.597208 0.221296 0.0553797 0.539561 -0.496201 0.677932 
-0.106059 0.597221 0.221246 0.0553487 0.53957 -0.496182 0.677941 
-0.10607 0.597234 0.221196 0.055318 0.53958 -0.496164 0.677949 
-0.106082 0.597247 0.221147 0.0552874 0.539589 -0.496145 0.677958 
-0.106093 0.59726 0.221098 0.055257 0.539598 -0.496127 0.677967 
-0.106104 0.597272 0.22105 0.0552268 0.539607 -0.496108 0.677976 
-0.106115 0.597285 0.221002 0.0551968 0.539616 -0.49609 0.677984 
-0.106126 0.597297 0.220955 0.055167 0.539625 -0.496072 0.677993 
-0.106137 0.597309 0.220908 0.0551373 0.539634 -0.496054 0.678001 
-0.106148 0.597322 0.220861 0.0551078 0.539643 -0.496036 0.67801 
-0.106159 0.597334 0.220814 0.0550785 0.539652 -0.496018 0.678018 
-0.10617 0.597345 0.220768 0.0550494 0.53966 -0.496 0.678027 
-0.106181 0.597357 0.220723 0.0550205 0.539669 -0.495982 0.678035 
-0.106192 0.597369 0.220677 0.0549917 0.539678 -0.495965 0.678043 
-0.106202 0.59738 0.220633 0.0549631 0.539686 -0.495947 0.678052 
-0.106213 0.597392 0.220588 0.0549347 0.539695 -0.49593 0.67806 
-0.106224 0.597403 0.220544 0.0549065 0.539703 -0.495913 0.678068 
-0.106234 0.597414 0.2205 0.0548784 0.539712 -0.495896 0.678076 
-0.106244 0.597425 0.220457 0.0548505 0.53972 -0.495879 0.678084 
-0.106255 0.597436 0.220414 0.0548227 0.539729 -0.495862 0.678092 
-0.106265 0.597447 0.220371 0.0547952 0.539737 -0.495845 0.6781 
-0.106275 0.597458 0.220328 0.0547677 0.539745 -0.495828 0.678108 
-0.106286 0.597469 0.220286 0.0547405 0.539753 -0.495812 0.678115 
-0.106296 0.597479 0.220245 0.0547134 0.539762 -0.495795 0.678123 
-0.106306 0.59749 0.220203 0.0546865 0.53977 -0.495779 0.678131 
-0.106316 0.5975 0.220162 0.0546598 0.539778 -0.495762 0.678139 
-0.106326 0.59751 0.220122 0.0546332 0.539786 -0.495746 0.678146 
-0.106336 0.59752 0.220081 0.0546067 0.539794 -0.49573 0.678154 
-0.106345 0.59753 0.220041 0.0545805 0.539802 -0.495714 0.678161 
-0.106355 0.59754 0.220001 0.0545543 0.53981 -0.495698 0.678169 
-0.106365 0.59755 0.219962 0.0545284 0.539817 -0.495682 0.678176 
-0.106375 0.59756 0.219923 0.0545026 0.539825 -0.495666 0.678184 
-0.106384 0.597569 0.219884 0.0544769 0.539833 -0.495651 0.678191 
-0.106394 0.597579 0.219846 0.0544514 0.539841 -0.495635 0.678198 
-0.106403 0.597588 0.219808 0.0544261 0.539848 -0.49562 0.678206 
-0.106413 0.597598 0.21977 0.0544009 0.539856 -0.495604 0.678213 
-0.106422 0.597607 0.219732 0.0543758 0.539864 -0.495589 0.67822 
-0.106432 0.597616 0.219695 0.0543509 0.539871 -0.495574 0.678227 
-0.106441 0.597625 0.219658 0.0543262 0.539878 -0.495559 0.678234 
-0.10645 0.597634 0.219621 0.0543016 0.539886 -0.495543 0.678241 
-0.106459 0.597643 0.219585 0.0542771 0.539893 -0.495529 0.678248 
-0.106468 0.597652 0.219549 0.0542528 0.539901 -0.495514 0.678255 
-0.106477 0.59766 0.219513 0.0542287 0.539908 -0.495499 0.678262 
-0.106486 0.597669 0.219478 0.0542047 0.539915 -0.495484 0.678269 
-0.106495 0.597678 0.219443 0.0541808 0.539922 -0.49547 0.678276 
-0.106504 0.597686 0.219408 0.054157 0.53993 -0.495455 0.678283 
-0.106513 0.597694 0.219373 0.0541334 0.539937 -0.495441 0.678289 
-0.106522 0.597703 0.219339 0.05411 0.539944 -0.495426 0.678296 
-0.106531 0.597711 0.219305 0.0540867 0.539951 -0.495412 0.678303 
-0.106539 0.597719 0.219271 0.0540635 0.539958 -0.495398 0.678309 
-0.106548 0.597727 0.219238 0.0540405 0.539965 -0.495384 0.678316 
-0.106557 0.597735 0.219205 0.0540176 0.539972 -0.49537 0.678322 
-0.106565 0.597743 0.219172 0.0539948 0.539979 -0.495356 0.678329 
-0.106574 0.597751 0.219139 0.0539722 0.539985 -0.495342 0.678335 
-0.106582 0.597758 0.219107 0.0539496 0.539992 -0.495328 0.678342 
-0.106591 0.597766 0.219075 0.0539273 0.539999 -0.495315 0.678348 
-0.106599 0.597773 0.219043 0.053905 0.540006 -0.495301 0.678355 
-0.106607 0.597781 0.219011 0.0538829 0.540012 -0.495288 0.678361 
-0.106615 0.597788 0.21898 0.053861 0.540019 -0.495274 0.678367 
-0.106624 0.597796 0.218949 0.0538391 0.540026 -0.495261 0.678373 
-0.106632 0.597803 0.218918 0.0538174 0.540032 -0.495247 0.67838 
-0.10664 0.59781 0.218887 0.0537958 0.540039 -0.495234 0.678386 
-0.106648 0.597817 0.218857 0.0537743 0.540045 -0.495221 0.678392 
-0.106656 0.597824 0.218827 0.053753 0.540052 -0.495208 0.678398 
-0.106664 0.597831 0.218797 0.0537318 0.540058 -0.495195 0.678404 
-0.106672 0.597838 0.218767 0.0537107 0.540065 -0.495182 0.67841 
-0.10668 0.597845 0.218738 0.0536897 0.540071 -0.495169 0.678416 
-0.106688 0.597851 0.218709 0.0536689 0.540077 -0.495157 0.678422 
-0.106695 0.597858 0.21868 0.0536482 0.540084 -0.495144 0.678428 
-0.106703 0.597865 0.218651 0.0536276 0.54009 -0.495131 0.678434 
-0.106711 0.597871 0.218623 0.0536071 0.540096 -0.495119 0.678439 
-0.106718 0.597878 0.218595 0.0535867 0.540102 -0.495106 0.678445 
-0.106726 0.597884 0.218567 0.0535665 0.540108 -0.495094 0.678451 
-0.106734 0.59789 0.218539 0.0535463 0.540114 -0.495081 0.678457 
-0.106741 0.597897 0.218511 0.0535263 0.54012 -0.495069 0.678462 
-0.106749 0.597903 0.218484 0.0535064 0.540126 -0.495057 0.678468 
-0.106756 0.597909 0.218457 0.0534867 0.540132 -0.495045 0.678474 
-0.106763 0.597915 0.21843 0.053467 0.540138 -0.495033 0.678479 
-0.106771 0.597921 0.218404 0.0534474 0.540144 -0.495021 0.678485 
-0.106778 0.597927 0.218377 0.053428 0.54015 -0.495009 0.67849 
-0.106785 0.597933 0.218351 0.0534087 0.540156 -0.494997 0.678496 
-0.106792 0.597939 0.218325 0.0533895 0.540162 -0.494985 0.678501 
-0.1068 0.597944 0.218299 0.0533704 0.540168 -0.494974 0.678507 
-0.106807 0.59795 0.218274 0.0533514 0.540173 -0.494962 0.678512 
-0.106814 0.597956 0.218248 0.0533325 0.540179 -0.494951 0.678518 
-0.106821 0.597961 0.218223 0.0533137 0.540185 -0.494939 0.678523 
-0.106828 0.597967 0.218198 0.053295 0.540191 -0.494928 0.678528 
-0.106835 0.597972 0.218173 0.0532765 0.540196 -0.494916 0.678533 
-0.106842 0.597978 0.218149 0.053258 0.540202 -0.494905 0.678539 
-0.106849 0.597983 0.218125 0.0532397 0.540207 -0.494894 0.678544 
-0.106855 0.597988 0.2181 0.0532214 0.540213 -0.494882 0.678549 
-0.106862 0.597994 0.218076 0.0532033 0.540218 -0.494871 0.678554 
-0.106869 0.597999 0.218053 0.0531853 0.540224 -0.49486 0.678559 
-0.106876 0.598004 0.218029 0.0531673 0.540229 -0.494849 0.678564 
-0.106882 0.598009 0.218006 0.0531495 0.540235 -0.494838 0.678569 
-0.106889 0.598014 0.217983 0.0531318 0.54024 -0.494828 0.678575 
-0.106896 0.598019 0.21796 0.0531142 0.540245 -0.494817 0.67858 
-0.106902 0.598024 0.217937 0.0530966 0.540251 -0.494806 0.678584 
-0.106909 0.598029 0.217914 0.0530792 0.540256 -0.494795 0.678589 
-0.106915 0.598034 0.217892 0.0530619 0.540261 -0.494785 0.678594 
-0.106922 0.598038 0.21787 0.0530447 0.540267 -0.494774 0.678599 
-0.106928 0.598043 0.217847 0.0530275 0.540272 -0.494764 0.678604 
-0.106934 0.598048 0.217826 0.0530105 0.540277 -0.494753 0.678609 
-0.106941 0.598052 0.217804 0.0529936 0.540282 -0.494743 0.678614 
-0.106947 0.598057 0.217782 0.0529767 0.540287 -0.494732 0.678618 
-0.106953 0.598061 0.217761 0.05296 0.540292 -0.494722 0.678623 
-0.106959 0.598066 0.21774 0.0529433 0.540297 -0.494712 0.678628 
-0.106966 0.59807 0.217719 0.0529268 0.540302 -0.494702 0.678633 
-0.106972 0.598075 0.217698 0.0529103 0.540307 -0.494692 0.678637 
-0.106978 0.598079 0.217677 0.052894 0.540312 -0.494682 0.678642 
-0.106984 0.598083 0.217657 0.0528777 0.540317 -0.494672 0.678647 
-0.10699 0.598087 0.217636 0.0528615 0.540322 -0.494662 0.678651 
-0.106996 0.598092 0.217616 0.0528454 0.540327 -0.494652 0.678656 
-0.107002 0.598096 0.217596 0.0528294 0.540332 -0.494642 0.67866 
-0.107008 0.5981 0.217576 0.0528135 0.540337 -0.494632 0.678665 
-0.107014 0.598104 0.217557 0.0527977 0.540342 -0.494623 0.678669 
-0.10702 0.598108 0.217537 0.0527819 0.540346 -0.494613 0.678674 
