X   Y   Z   quatX   quatY   quatZ   W
0.4    0.098961      0.5262        1000        1000        1000        1000
0.4     0.10069      0.5272        1000        1000        1000        1000
0.4     0.10242     0.52821        1000        1000        1000        1000
0.4     0.10413     0.52925        1000        1000        1000        1000
0.4     0.10583      0.5303        1000        1000        1000        1000
0.4     0.10752     0.53136        1000        1000        1000        1000
0.4      0.1092     0.53245        1000        1000        1000        1000
0.4     0.11087     0.53355        1000        1000        1000        1000
0.4     0.11253     0.53466        1000        1000        1000        1000
0.4     0.11418      0.5358        1000        1000        1000        1000
0.4     0.11582     0.53695        1000        1000        1000        1000
0.4     0.11744     0.53811        1000        1000        1000        1000
0.4     0.11906      0.5393        1000        1000        1000        1000
0.4     0.12066     0.54049        1000        1000        1000        1000
0.4     0.12225     0.54171        1000        1000        1000        1000
0.4     0.12382     0.54294        1000        1000        1000        1000
0.4     0.12539     0.54419        1000        1000        1000        1000
0.4     0.12694     0.54545        1000        1000        1000        1000
0.4     0.12848     0.54672        1000        1000        1000        1000
0.4        0.13     0.54802        1000        1000        1000        1000
0.4     0.13152     0.54932        1000        1000        1000        1000
0.4     0.13302     0.55065        1000        1000        1000        1000
0.4      0.1345     0.55198        1000        1000        1000        1000
0.4     0.13598     0.55334        1000        1000        1000        1000
0.4     0.13744      0.5547        1000        1000        1000        1000
0.4     0.13888     0.55609        1000        1000        1000        1000
0.4     0.14032     0.55748        1000        1000        1000        1000
0.4     0.14173     0.55889        1000        1000        1000        1000
0.4     0.14314     0.56032        1000        1000        1000        1000
0.4     0.14453     0.56175        1000        1000        1000        1000
0.4      0.1459     0.56321        1000        1000        1000        1000
0.4     0.14726     0.56467        1000        1000        1000        1000
0.4     0.14861     0.56615        1000        1000        1000        1000
0.4     0.14994     0.56764        1000        1000        1000        1000
0.4     0.15126     0.56915        1000        1000        1000        1000
0.4     0.15256     0.57067        1000        1000        1000        1000
0.4     0.15384      0.5722        1000        1000        1000        1000
0.4     0.15511     0.57375        1000        1000        1000        1000
0.4     0.15637      0.5753        1000        1000        1000        1000
0.4     0.15761     0.57687        1000        1000        1000        1000
0.4     0.15883     0.57846        1000        1000        1000        1000
0.4     0.16004     0.58005        1000        1000        1000        1000
0.4     0.16123     0.58166        1000        1000        1000        1000
0.4      0.1624     0.58328        1000        1000        1000        1000
0.4     0.16356      0.5849        1000        1000        1000        1000
0.4     0.16471     0.58655        1000        1000        1000        1000
0.4     0.16583      0.5882        1000        1000        1000        1000
0.4     0.16694     0.58986        1000        1000        1000        1000
0.4     0.16804     0.59154        1000        1000        1000        1000
0.4     0.16911     0.59322        1000        1000        1000        1000
0.4     0.17017     0.59492        1000        1000        1000        1000
0.4     0.17121     0.59663        1000        1000        1000        1000
0.4     0.17224     0.59834        1000        1000        1000        1000
0.4     0.17325     0.60007        1000        1000        1000        1000
0.4     0.17424     0.60181        1000        1000        1000        1000
0.4     0.17521     0.60356        1000        1000        1000        1000
0.4     0.17617     0.60531        1000        1000        1000        1000
0.4      0.1771     0.60708        1000        1000        1000        1000
0.4     0.17802     0.60886        1000        1000        1000        1000
0.4     0.17893     0.61064        1000        1000        1000        1000
0.4     0.17981     0.61243        1000        1000        1000        1000
0.4     0.18068     0.61424        1000        1000        1000        1000
0.4     0.18153     0.61605        1000        1000        1000        1000
0.4     0.18236     0.61787        1000        1000        1000        1000
0.4     0.18317     0.61969        1000        1000        1000        1000
0.4     0.18396     0.62153        1000        1000        1000        1000
0.4     0.18474     0.62337        1000        1000        1000        1000
0.4      0.1855     0.62522        1000        1000        1000        1000
0.4     0.18623     0.62708        1000        1000        1000        1000
0.4     0.18695     0.62895        1000        1000        1000        1000
0.4     0.18766     0.63082        1000        1000        1000        1000
0.4     0.18834      0.6327        1000        1000        1000        1000
0.4       0.189     0.63459        1000        1000        1000        1000
0.4     0.18965     0.63648        1000        1000        1000        1000
0.4     0.19027     0.63838        1000        1000        1000        1000
0.4     0.19088     0.64029        1000        1000        1000        1000
0.4     0.19147      0.6422        1000        1000        1000        1000
0.4     0.19203     0.64412        1000        1000        1000        1000
0.4     0.19258     0.64604        1000        1000        1000        1000
0.4     0.19311     0.64797        1000        1000        1000        1000
0.4     0.19362      0.6499        1000        1000        1000        1000
0.4     0.19412     0.65184        1000        1000        1000        1000
0.4     0.19459     0.65378        1000        1000        1000        1000
0.4     0.19504     0.65573        1000        1000        1000        1000
0.4     0.19547     0.65769        1000        1000        1000        1000
0.4     0.19589     0.65964        1000        1000        1000        1000
0.4     0.19628      0.6616        1000        1000        1000        1000
0.4     0.19665     0.66357        1000        1000        1000        1000
0.4     0.19701     0.66554        1000        1000        1000        1000
0.4     0.19734     0.66751        1000        1000        1000        1000
0.4     0.19766     0.66948        1000        1000        1000        1000
0.4     0.19795     0.67146        1000        1000        1000        1000
0.4     0.19823     0.67344        1000        1000        1000        1000
0.4     0.19848     0.67543        1000        1000        1000        1000
0.4     0.19872     0.67741        1000        1000        1000        1000
0.4     0.19894      0.6794        1000        1000        1000        1000
0.4     0.19913     0.68139        1000        1000        1000        1000
0.4     0.19931     0.68338        1000        1000        1000        1000
0.4     0.19946     0.68538        1000        1000        1000        1000
0.4      0.1996     0.68737        1000        1000        1000        1000
0.4     0.19972     0.68937        1000        1000        1000        1000
0.4     0.19981     0.69137        1000        1000        1000        1000
0.4     0.19989     0.69336        1000        1000        1000        1000
0.4     0.19995     0.69536        1000        1000        1000        1000
0.4     0.19998     0.69736        1000        1000        1000        1000
0.4         0.2     0.69936        1000        1000        1000        1000
